actual_label	image	predicted_label
V Neck	138_c6856e4d462d597756f1ec444d8864b6.jpg	U neck
V Neck	5328_cb258cc4b6e4eecb48a8f08d783756ad.jpg	V Neck
V Neck	1323_733e884b692b7189ab6366fdcda7dee7.jpg	V Neck
U neck	5156_63c32bae53fbfe059c0c400ecf2052af.jpg	U neck
U neck	23_59737a34fae7b4ac9041786a682de580.jpg	U neck
U neck	163_d66a8b65c7525be2bc1e372bce3194ae.jpg	U neck
V Neck	1267_54feea80cffa61f122673bf948032986.jpg	U neck
U neck	3211_9cb47d3fea65c35c7da796bcfd1e7740.jpg	U neck
U neck	3535_4ab91da97d9428964626e9ce59b034ea.jpg	U neck
U neck	4598_10c4630acbf1e5819c3093bfef513a82.jpg	U neck
V Neck	3026_bdc8900c34b78e1a6dd2e77bdf22ffff.jpg	U neck
V Neck	3929_0e8e99faed6c8056550cf171e2b57157.jpg	U neck
V Neck	2217_d667116b28b4051bbce6314194cd6dc8.jpg	U neck
V Neck	1822_6661b4325baba8a55dcce3d34789d151.jpg	U neck
V Neck	2041_c623c626a287ea578b673c6b12d1dc1d.jpg	U neck
V Neck	3098_e87cffc7b170e80821c7dfd4e02c7249.jpg	U neck
U neck	5201_e8c64d8387bf5c49ef1946f9624da526.jpg	U neck
V Neck	178_b7f72e1b97a675fc0741adbce7785721.jpg	V Neck
U neck	1958_11260f2e29ae7f09ff592551c88100ee.jpg	V Neck
U neck	2917_112287d6ca7d868683ec12c6e5ec7dc0.jpg	V Neck
U neck	1923_c1c34f0318a5cefef836c8d19f23a56c.jpg	U neck
V Neck	1970_aca88ec5b0288e2afe310ae37aa23eba.jpg	V Neck
U neck	4461_85515a1dbd38fbb00b8dca548e4ff55f.jpg	U neck
U neck	5229_98dda1db08507518d51c9288ec593cda.jpg	U neck
U neck	3320_4ae2a82d5313278424ac02a37c9c974e.jpg	U neck
U neck	4134_396b21bbc5cf289619ea9dde5dbdb669.jpg	U neck
V Neck	1362_2c4423f72a6c7e5137f182886bc01904.jpg	V Neck
U neck	3163_9e4959da955015128788f912f4cbcd5d.jpg	V Neck
U neck	928_27e1e4a3b00584548277a70fa8044a65.jpg	U neck
V Neck	5442_e12f083ecf06c9ec0545309f00f36d08.jpg	U neck
V Neck	5571_b8f544c1da347cb3bf6dc9b048d8f3ca.jpg	U neck
U neck	1427_82487ef329050efbc1344f4ceff9c4df.jpg	U neck
U neck	3783_d4602174fb757bcfea86972e261a3734.jpg	U neck
U neck	1652_764298fd19ca1fc44b9e5c21c527b2f8.jpg	U neck
U neck	3699_2e8ba7139beac3dd34e95058bf32280b.jpg	V Neck
U neck	4674_3b64b6877babee08dcba42869cf21427.jpg	U neck
U neck	3392_5d1c1677e2dc1c9d1e141e1b7f6bb0fa.jpg	U neck
U neck	1816_d9dba6103cabd3c10990ab70d8ff51ed.jpg	U neck
U neck	1680_322451d12c5870a8176aa09f42d4c9a0.jpg	U neck
V Neck	2695_de732d5a0c41900916239e2c9c11edd2.jpg	U neck
V Neck	1505_bec3ee841eaa78357dfec415beae7aa2.jpg	V Neck
U neck	1385_bcc9144fefeea543243261e4ef8fee31.jpg	V Neck
V Neck	5182_5c3fba5191a36a88e6c4bc776e4bb77d.jpg	U neck
U neck	88_8f2dd7a9d4550df5f49a71b9d0a2f471.jpg	V Neck
U neck	3351_7db48819a5167e1762fcc50a5a31b660.jpg	V Neck
U neck	3198_3090cb52198fb0083ad18d345669c24d.jpg	V Neck
V Neck	1707_13025511c07b61ffdc25ef6a65b26486.jpg	V Neck
V Neck	2968_dd31a07181a3d4b9dc17f1fb7bd21adc.jpg	V Neck
U neck	4589_bc536fa458a64c96ba1ca344f5b3a14d.jpg	U neck
U neck	1694_83143980ec7bc9158e63e2afe082ff03.jpg	U neck
U neck	4599_8fa34efe7b0e6e69401e3ea27d015e1f.jpg	U neck
V Neck	4801_9e85179f8288497d457324a9861b22fd.jpg	U neck
U neck	4569_23646ba225aac088ecb46b0da7296962.jpg	U neck
U neck	1253_490b5cc7b11e82465cb3548a87f03d59.jpg	V Neck
V Neck	2202_7a73d3a7f66a4755ff04b8d2b0719a06.jpg	V Neck
U neck	1090_b41cb5c95a8b52e3474c89b8fa24e757.jpg	U neck
V Neck	1415_7648f111b9cb2f68ec56afd33c3af502.jpg	V Neck
V Neck	1075_d24a9e679fbad40b55ae14190cd78adc.jpg	V Neck
U neck	4822_398c9b0fa01ce87cda51a62ab20a20ba.jpg	U neck
V Neck	301_02056e73fd9482a5d4104cfa170ebc95.jpg	U neck
U neck	501_4ad66f20c6d43261c1bbe97ab813bbc2.jpg	U neck
U neck	3686_3febe481c95d8d44eb9fa1661bd3adde.jpg	V Neck
U neck	2993_00cff393a56dd70778b509dea1c8afa1.jpg	U neck
V Neck	4312_9b38aa071349b95c0816017adc1393be.jpg	U neck
V Neck	2149_67e532abbd274f32f526fdfcb7051f87.jpg	U neck
V Neck	732_600ec126163823fee97c288c559a2331.jpg	U neck
U neck	2562_38ec1d23216a0a8058ff0e6740704768.jpg	U neck
V Neck	3598_194d903a1101eb2ba8ba8b654ceda120.jpg	V Neck
U neck	1126_a423164ca53ca118b41691da8dbf9f69.jpg	U neck
U neck	3892_c02edaba822fafdbbd0d1bcbf3ff4f88.jpg	U neck
U neck	4887_e975a28965eb9ee50037c65bdba9351c.jpg	U neck
V Neck	5454_b30c2de43605330b27e19051c0634035.jpg	U neck
V Neck	2679_dcdec35a324e3af985803e380a14a6cb.jpg	V Neck
V Neck	4677_2f44eaa0f2b5f7b38fa69f9bf04fe5f6.jpg	U neck
U neck	3095_697bad99b34963c2bfcb6d2927feae1f.jpg	V Neck
U neck	3996_08129c7fb86f3677877e8191fb22d1bf.jpg	U neck
U neck	1023_c07242706ada296857947579d222da17.jpg	U neck
U neck	2525_23f3807345f64a191482e2ef804368f0.jpg	U neck
U neck	2512_741ff49490f1a02b3d579cb990550694.jpg	U neck
V Neck	4298_511455997f4cb6d55ea75151037f7e2d.jpg	U neck
U neck	833_9670501cdd1b91c6a7241c3ca70c48b1.jpg	V Neck
U neck	3298_27b12647438dc586c6d3d855a5713036.jpg	V Neck
V Neck	5388_d3bfb5d3f68970b00bcf360158cd4d5e.jpg	U neck
U neck	4978_4240614c5d3abfd379a2bc20960084e3.jpg	U neck
U neck	3176_6f9c29c1bd48d84f650b6c1e2a979cfb.jpg	U neck
U neck	1458_eb7dde792b5fd05d08c34a1a6b37ec9f.jpg	U neck
U neck	1639_de4bcae536f4cab013f54254ae7e10db.jpg	V Neck
V Neck	4977_001c72f06f0be9e09483aded99962d67.jpg	U neck
U neck	5469_b4a28a0b245686367bfa70b3eb0219b8.jpg	U neck
U neck	4466_57dfc04a530872dbe3a7a4a522d49d3e.jpg	U neck
V Neck	5166_42bf94ca6c121d0e719ebc3f9579b8cd.jpg	V Neck
V Neck	1541_5cbd8709b06ac7ff0be9bbd42063209c.jpg	V Neck
U neck	1318_67c4466ede408dd95dd1254357e292e8.jpg	U neck
U neck	4000_fe9007d8e790795557b696f4b8654536.jpg	V Neck
U neck	4074_176bc2250e6f0a2489599fb6f6bb21a6.jpg	U neck
U neck	3619_162968774042c67276f7b02a03e84ce4.jpg	U neck
U neck	3518_729166834e72cbdfc33afa5e93f807d5.jpg	V Neck
V Neck	2753_be7b865c9e519076d9750ffff6ce6de9.jpg	U neck
U neck	3371_5e0f29f7b6974f545a4ee2e30a798677.jpg	V Neck
V Neck	561_089f4cd3432821ff94d66f3f36305946.jpg	V Neck
V Neck	614_9cc3b0608a23fd3fbf379083a7ef0a2f.jpg	V Neck
U neck	2113_63e34a3a2745408269739db626b66031.jpg	U neck
U neck	684_0514c372aa1121e8b90b67947d556c18.jpg	U neck
V Neck	3138_a75b01191c26010e564a2d01b0242229.jpg	V Neck
V Neck	1904_91df71da90474f7bca27271341cd8aae.jpg	U neck
U neck	4489_d5425c4373adb2d61b73f9920befd820.jpg	V Neck
V Neck	564_df1d00449735d56183dbd5d3d4f83650.jpg	U neck
U neck	418_1ed8e40581ea6ed1367cd1f0bcbbdaf7.jpg	V Neck
U neck	4012_97e3c1971db3768b9de817f46d97ce5c.jpg	U neck
V Neck	3599_9bfb0f75f29728b516be00b38bc6fdeb.jpg	U neck
V Neck	259_cfc06d8617dda55b069b5b444cf737da.jpg	U neck
V Neck	1285_db2dbf6e77aac8b3e428fbad7e0139cd.jpg	V Neck
U neck	5760_c1e45bc004c4c8ea83a16f1c81d03bdc.jpg	V Neck
U neck	4285_f20501933dff448bbfcf6803c8271afa.jpg	V Neck
V Neck	5715_17e7a6f5db0333788b6d6911039cc40d.jpg	U neck
U neck	623_514efb5000dd6f898d757f284103b4e7.jpg	U neck
U neck	4728_43c234b55d0f01adc8bdca5aaacdfa80.jpg	V Neck
V Neck	1387_adc568cfaccd8a766d26c7f88a96b0e6.jpg	U neck
