actual_label	image	predicted_label
V Neck	3070_34b1cc28024cf2051f1e6569e2bb9b95.jpg	U neck
V Neck	4801_9e85179f8288497d457324a9861b22fd.jpg	U neck
U neck	4399_d5196c6b3e0a00b9423bc8233325422f.jpg	U neck
U neck	5704_761bf24328c9ad9ec03746bf31fbe8c9.jpg	U neck
V Neck	2869_5e6ca4fc5d7ba3870601796fe3db3a00.jpg	U neck
V Neck	3409_2f25a5cdec13d793d7ed213a845b3f2a.jpg	U neck
V Neck	1996_113ef04dd0a82bc948a63337592235e6.jpg	U neck
U neck	5504_80c3a62ff9d32b3230d014c4003b37dc.jpg	U neck
V Neck	120_9ecfd6bfd332ac76c3236b031d0f212e.jpg	U neck
V Neck	1967_70056cc0ba183fce849a2db7017548bc.jpg	U neck
V Neck	4877_55ead8084d18c4292974e6b5fd3a749d.jpg	U neck
U neck	4635_434f1329e8ff50df3a2b3842f85e5e62.jpg	U neck
U neck	4897_a0b2ab872f7d02f080d3f1b6760322dd.jpg	U neck
V Neck	4608_a37b0c43256142c1164eec9d57296d51.jpg	V Neck
U neck	3753_668b91a5876f0137cc8efe956deb06ec.jpg	U neck
V Neck	3094_67c2a1864ae5d0e1721e9ac86307a94a.jpg	V Neck
U neck	3758_e12718b09cc8d103643d119a31a7e394.jpg	U neck
U neck	2013_f1491510d6b6f941089bb089a5cbed40.jpg	V Neck
U neck	746_122d30e0a912f0b33d2e1454a9f03822.jpg	U neck
U neck	2716_bec376686ad5c00f0709f3d5b30fc3eb.jpg	U neck
V Neck	758_cbc26dd6748b8cac5106dd0dbadec74c.jpg	U neck
V Neck	4322_77eefe5eca84e4dfc230b69a95bf1c52.jpg	U neck
U neck	171_f37f0bf55b9cfffda1039391c2b52bd6.jpg	U neck
U neck	1537_ba0548ad40fc79890c794ba387d5de3d.jpg	U neck
V Neck	4631_5cda2e5bf1abf366eec7216629ce890a.jpg	V Neck
U neck	1043_6c508c8743ade558a89c841ad2dfa88e.jpg	U neck
V Neck	4679_9517a2d98eea7acd13f0df11ccdff0a9.jpg	V Neck
U neck	4818_48f088ee47bc0ab524afea2cc9625251.jpg	U neck
U neck	4694_d0968321c57d3fb58a745668ad1a9a3c.jpg	U neck
U neck	4351_5d8774cd4dd1a03ef21a3b327b9c82cb.jpg	U neck
V Neck	2506_a48dce977209151d63aba7e87f7b8b4e.jpg	U neck
U neck	4354_fe7ceab20ad70ed011b5b848b3412203.jpg	U neck
U neck	4076_390df0c112984c5645614bd7bf1361d0.jpg	U neck
U neck	3538_6e997fa199630f73bc94180fcf8ecb77.jpg	U neck
U neck	4674_3b64b6877babee08dcba42869cf21427.jpg	U neck
U neck	4020_e62b3fed4e3886b407918cffeeccd156.jpg	U neck
U neck	26_aa44dfacf5cf4f88766ce70805951514.jpg	U neck
U neck	2059_226a55e4ea2dadc8f31d20b049695c20.jpg	U neck
V Neck	2488_e95f2ee20f448764da7d8c2dee74d5cf.jpg	U neck
U neck	5415_76d4a4bcde40ce1b1e86a496ce8c12a5.jpg	U neck
U neck	4629_956e86fc510bb8eaca62eba0433a6ce0.jpg	U neck
V Neck	1323_733e884b692b7189ab6366fdcda7dee7.jpg	U neck
V Neck	2767_af74fed530f546c7cce86f07db47822b.jpg	U neck
V Neck	4703_c1017891039450bb41f2b3f717d1da14.jpg	U neck
V Neck	1862_497fbee29ea178a65501bc8e3676cc96.jpg	U neck
U neck	1502_69d25fced2bce6aa061a7216cd7cb5dd.jpg	U neck
U neck	787_a5bb02bf1612b576021e937b36caa22b.jpg	U neck
U neck	2430_77d46d93041496b35a3dfddc3c4581fa.jpg	U neck
U neck	2055_493d73fd90032151211cfec14f8785a9.jpg	U neck
U neck	2669_f566dcdb2d66c192120de88bd50936b4.jpg	U neck
V Neck	2724_b603a373d6e1425c4f846ac46ea38d7d.jpg	U neck
U neck	2372_ad8ba3fc20d589c54d304337468083c5.jpg	U neck
U neck	251_d909e5b8844e52358502885869255d7b.jpg	U neck
V Neck	2764_bf3e9308ed8e0526ff31d491d96a4e65.jpg	U neck
U neck	3073_eaac6b18280b5c9a5b606a6e1fb9e5a2.jpg	U neck
V Neck	383_bf2809f04306056dc392f203b4e7e619.jpg	U neck
U neck	131_2cf058f15a633ec1c8dc9d66eecf7eb4.jpg	U neck
V Neck	1161_6e6b5e74f65ebaea156cbdc4e6daefbe.jpg	U neck
V Neck	3284_e2514c18f16f9aaf8bd54f7f5e1aafc2.jpg	U neck
U neck	5593_36115d4678110023fb1307e8cd44bbc7.jpg	U neck
V Neck	492_2be4d64df87f60497925b7c70d680d84.jpg	U neck
V Neck	4428_5680227edd052d031b30c7392a985b66.jpg	U neck
V Neck	5515_cd8dd5f9093c4d2fe9dbdec830ced43e.jpg	U neck
V Neck	1321_49d014d63d2446ee02831451aec44ad9.jpg	U neck
U neck	829_7f9f57373e23400088f4e69216a591fa.jpg	U neck
U neck	4451_6d611f54953480147caeca11e0893b67.jpg	U neck
U neck	499_7f86da75dc8e58385ee95c0d6778f3d6.jpg	U neck
U neck	5755_c275c4da0049c744505ad6feac7f37aa.jpg	U neck
U neck	5703_d117de3fe24f06926670b62844c1ba36.jpg	U neck
U neck	5201_e8c64d8387bf5c49ef1946f9624da526.jpg	U neck
V Neck	4298_511455997f4cb6d55ea75151037f7e2d.jpg	U neck
V Neck	4976_bd879ed467044b1332c67afd0d4f25a8.jpg	U neck
U neck	5756_58744b03f6adf14c80b70a2fe5401098.jpg	U neck
V Neck	2329_4fbf99161aedf17586e5277ad73084d8.jpg	U neck
V Neck	567_d40f3ac2eedf3954225f79c6f25dd686.jpg	U neck
U neck	859_ddc6b076b46a3da0ab1cbf26bdf11252.jpg	U neck
V Neck	1975_0b0ce98260b98267e7c9cada0d14664b.jpg	U neck
U neck	2763_ab795263abb59f549e880ee83165db85.jpg	U neck
V Neck	5369_8fed8a62c7cf97fb7536d825153c9e69.jpg	V Neck
V Neck	1216_9ba4113daf4d9ea69f28698a433a194b.jpg	U neck
V Neck	692_e4193973b3a832ff07f9e10da9f92c79.jpg	V Neck
V Neck	4623_eac95c1c413556e636f666f170fd7f33.jpg	U neck
U neck	3146_1c7525536722be892c8ed79d6fdcbcdb.jpg	U neck
V Neck	2559_7a4bed737fe3d8596686d6759b3b7341.jpg	U neck
U neck	3879_1340b7cf5c9b13d810b627d03e646250.jpg	U neck
V Neck	2307_80fc549b133daf423e2aecfdda081e52.jpg	U neck
U neck	2107_70d37c195c54bd7a0ef7920d27b854a6.jpg	U neck
V Neck	5472_7401645cffac6fb4713fca9808cf983e.jpg	U neck
V Neck	1215_3b2f68a960162f91134290f0114e5921.jpg	U neck
U neck	1413_e71b24e0d93614307c3a9837633c1570.jpg	U neck
V Neck	2262_f15a1efe1114e14a20545497d25694d9.jpg	V Neck
V Neck	820_70b2429887aed0631f94817c4cd77c8b.jpg	U neck
V Neck	1861_bcce23e47b45080bb0271df9e78a0cdd.jpg	V Neck
U neck	4365_8241675cad9f9556354b5b51b2b86138.jpg	U neck
U neck	1442_7ad2bd86ecbbd78426352f01d4e86059.jpg	U neck
U neck	2650_c4b842eed9549dd876c81606325d806b.jpg	U neck
U neck	1206_f3a4ce4fe9911bd918b4b30633577ac1.jpg	U neck
U neck	2525_23f3807345f64a191482e2ef804368f0.jpg	U neck
U neck	1664_8e24284f083308d23505ddf2f9670c8b.jpg	U neck
U neck	5351_660035e1b5fb06dd7169f8420c77b068.jpg	U neck
V Neck	5712_af4cf3bbe4122134ec2b5d4d4ca0c08d.jpg	V Neck
U neck	1471_5b062ac6702c98a0cea70ff0fd9be1f8.jpg	V Neck
U neck	3372_dc345d88516fce6cc4f54b10dafa6d37.jpg	U neck
V Neck	4543_00ded983c4699a980f47a2856dd04367.jpg	U neck
V Neck	3071_acb39e6b9281ff121b4cb3ab4a472902.jpg	V Neck
V Neck	2251_33cfa0081f57474019c05c5919a0d1fc.jpg	U neck
V Neck	1087_923c1e21a2346f5d53ee004a92f9b2a1.jpg	U neck
U neck	3059_4c9ebe6d0893acc0a6e7a3914cd96dad.jpg	U neck
U neck	2477_adb16392888fae27fcf5495850d7c40b.jpg	U neck
U neck	1694_83143980ec7bc9158e63e2afe082ff03.jpg	U neck
U neck	4687_27d7cd4b89239206129052ce4b2df975.jpg	U neck
U neck	1762_352c50daf40fe6180af1bac266b69c9d.jpg	U neck
U neck	4822_398c9b0fa01ce87cda51a62ab20a20ba.jpg	U neck
V Neck	5474_aed76ef345624fa77a4dab7defa42376.jpg	U neck
U neck	3561_d880dbc83427adc18349e8c0e82b3899.jpg	U neck
